,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_koi_period,log_koi_period_err1,log_koi_time0bk,log_koi_time0bk_err1,log_koi_impact,log_koi_impact_err1,log_koi_duration,log_koi_duration_err1,log_koi_depth,log_koi_depth_err1,log_koi_prad,log_koi_prad_err1,log_koi_teq,log_koi_insol,log_koi_insol_err1,log_koi_model_snr,log_koi_tce_plnt_num,log_koi_steff,log_koi_steff_err1,log_koi_slogg,log_koi_slogg_err1,log_koi_srad,log_koi_srad_err1,log_koi_srad_err2,log_ra,log_dec,log_koi_kepmag
2819,CANDIDATE,0,0,0,0,0.8884794547008451,-10.561267589258781,4.896599105234293,-4.7490405564077935,-1.4943251053335957,-1.4192308613661555,0.9980550336767947,-1.287354413264987,4.987707789452551,2.8214384084472655,0.1570037488096647,-0.7113111511876165,7.228388451573604,6.747586526829315,7.003411762452789,2.3702437414678603,0.0,8.656955133791396,5.198502556112442,1.4733890679708244,-1.7719568419318754,-0.03562717764315116,-0.8940401229393353,-1.7719568419318752,5.694919245360622,3.712550593959101,2.6768346939492886
2820,CANDIDATE,0,0,0,0,0.35048665290143427,-11.305911295585902,4.889747443486393,-4.9733395093525585,-0.43850496218636453,-1.0729445419195318,0.3569748989477304,-1.4271163556401458,4.109233174715851,2.174865351391675,-0.16251892949777494,-2.0325579557809856,7.438383530044307,7.584966148403728,6.728916849052685,2.0918640616783932,0.0,8.686935966003333,4.672838180212627,1.4802399739624186,-2.4651040224918206,0.03440142671733232,-1.8451602459551701,-2.2633643798407643,5.6730460466188415,3.6186492996508495,2.5495232928739724
2821,CANDIDATE,0,0,0,0,5.1306975437033815,-6.467566734815587,5.307304362255737,-4.762994271181658,-0.28103752973311236,-1.8018098050815565,2.189528370701749,-1.5417792639602856,6.462561328644976,3.407875036415396,0.7929925155296614,-1.8904754421672127,5.60947179518496,0.2700271372130602,-1.2006450142332614,3.1986731175506815,0.0,8.550821372396221,4.634738696920371,1.514027727629442,-3.079113882493042,-0.22189433191377791,-2.900422093749666,-3.170085660698769,5.658118533754588,3.7350313554121506,2.6786900457957232
2822,FALSE POSITIVE,0,1,1,1,-0.31340350376134896,-11.4359644238341,4.884447537516052,-4.327538449389812,-0.8770700187208739,-2.864704011147587,0.7911809208313108,-0.7765287894989964,3.3877743613300146,1.6096378924367667,-0.12783337150988489,-1.7660917224794772,7.905072849498666,9.454878224377982,8.751863810079069,2.0149030205422647,0.0,8.772455372611907,4.34381840878234,1.4262359682128385,-2.071473372030659,0.461845441544272,-1.1744140020843916,-1.3823023398503531,5.6690699735602506,3.647626377107643,2.4872372651262826
2823,CANDIDATE,0,0,0,0,4.391604284704039,-5.9085950692856875,5.239392923608055,-3.414282621210811,-1.8388510767619055,-1.1679623668029029,1.4350845252893227,0.40613155265132483,4.855928904335275,3.178095496146581,0.6259384308664954,0.15785808461558012,6.163314804034641,2.4907230351094403,3.187632805128269,1.9021075263969205,0.0,8.510168576479273,5.099872525366584,1.3764965186397797,-0.5008752929128226,0.5353230953663782,0.06578774053800295,-0.13696585507315742,5.677228894873368,3.66206154718465,2.56694736012421
2824,FALSE POSITIVE,1,0,1,0,0.10558668787896122,-11.626094163075866,4.885076303916184,-4.825816857103714,-0.3340751120214915,-0.8940401229393353,1.8309801823813363,0.4706284340145776,4.897093252697127,2.3979861777572986,1.0508216248317612,-0.5960204698292225,7.944492163932159,9.60876408085077,9.023115332738127,3.6054978451748854,0.0,8.777401286867264,5.049862417485402,1.3537711694143306,-1.2694006096483912,0.8363813486458532,-0.8232558659069659,-0.20825493882045917,5.689038785327248,3.817370531288025,2.552954630561847
2825,CONFIRMED,0,0,0,0,3.364051005716408,-8.364472104398574,5.067798622738941,-5.094560529034017,-0.14618251017808145,-3.575550768806933,1.131079478805611,-1.6144504542576446,4.59511985013459,2.1163759894728984,-0.23572233352106983,-2.796881414808826,6.025865973825314,1.937301774518713,0.6211139776601137,2.5877640352277083,0.6931471805599453,8.446126742982377,4.532610245783618,1.5349298602590387,-4.3428059215206005,-0.40047756659712525,-2.8824035882469876,-4.135166556742356,5.686801036062177,3.8381318928356127,2.5245279237317364
2826,CONFIRMED,0,0,0,0,2.0924855364241863,-9.321271932683464,4.911800771083958,-4.784296851885527,-1.0384583658483626,-2.2730262907525014,1.4949245256453396,-1.5005835075220182,5.346631226826587,2.6879155186818293,0.371563556432483,-0.7528971849657193,6.8658910748834385,5.297016520814989,5.257292226395105,2.803360380906535,0.0,8.732465848349879,5.164791688192902,1.4978357358527978,-2.900422093749666,-0.011060947359424835,-1.1332037334377287,-2.24431618487007,5.661693949257546,3.822449680359424,2.731310894676762
2827,CONFIRMED,0,0,0,0,2.1778330862452995,-9.514151826357848,4.939741760351757,-4.919880930827792,-1.3862943611198906,-1.5095925774643841,0.7026023393307005,-1.6713133161521878,5.909712045235723,3.708706590913677,0.5128236264286637,-1.4653375684603434,6.680854678790215,4.55650501400681,3.5438825833801357,2.4069451083182885,0.0,8.62155320674048,4.3175014467807555,1.5127067234743286,-3.816712825623821,-0.1301086853470204,-2.111964733385396,-3.473768074496991,5.6643380031375505,3.69419500152665,2.72438276238977
2828,FALSE POSITIVE,0,0,1,0,4.964216981860825,-5.919329949348783,5.426294487725443,-4.29768548624013,0.017839918128331016,1.9041948985578432,2.344110839822544,-0.3754209867597878,6.426650256665227,3.7658636431302988,1.8931119634883424,0.5658818295140691,5.940171252720432,1.599387576580599,1.3560928523867692,2.856470206220483,0.0,8.700680734850161,5.081410576145298,1.4662601427577724,-1.7092582477163114,0.058268908123975824,-1.2623083813388996,-1.5896352851379207,5.68878368642666,3.6829179445749864,2.641482956830097
2829,FALSE POSITIVE,0,0,0,1,0.630670388597384,-11.169335760580152,4.89092069417012,-4.923998987436709,-0.4185503476568198,-3.473768074496991,1.35480369402852,-1.6713133161521878,5.203457085524077,2.1973356822749484,0.03922071315328133,-1.6554818509355071,7.119635638017636,6.316424340556496,5.739281527425044,3.173878458937465,0.0,8.60300384782935,5.087602508052838,1.5288784045756836,-3.270169119255751,-0.3092462503676213,-2.0249533563957662,-2.900422093749666,5.694890323067155,3.686000564083884,2.6323923104964737
2830,FALSE POSITIVE,0,0,1,1,-0.021058506061885238,-11.81403055775415,4.884454420096321,-5.127731065972503,-0.4541302800894454,-1.2039728043259361,1.0790896221792456,-1.1177951080848836,5.076423034634259,2.370337195044864,0.02955880224154443,-1.6554818509355071,7.344719054149673,7.213348485101019,6.656406421537126,3.005682604407159,0.0,8.592300663903043,5.06891049150863,1.5240978652670851,-3.473768074496991,-0.2484613592984996,-1.9379419794061363,-2.8134107167600364,5.679467001773042,3.820527305237357,2.7264138851191677
2831,FALSE POSITIVE,0,1,1,0,-0.15557564644345243,-12.837184435170666,4.8801032845360375,-5.944580961209131,-4.605170185988091,-0.7962879394794586,0.41475515501525706,-2.371935171128839,4.874433672915854,2.0669893337405965,-0.13926206733350766,-2.111964733385396,7.4133673356952405,7.485553334520698,6.767516873116275,3.0492730404820207,0.0,8.600982717145921,5.181789168253832,1.5127067234743286,-2.501036031717884,-0.27575350158650713,-2.2072749131897207,-2.419118909249997,5.700114455692248,3.74272346889655,2.685327313994942
2832,CANDIDATE,0,0,0,0,0.8393332742516059,-11.235293728371948,4.8907142495267815,-5.373040912743973,-2.6882475738060303,-0.9288695140810153,0.7547125362181001,-1.7837912995788783,4.070734696582967,1.6096378924367667,-0.37106368139083207,-1.8904754421672127,7.1204443723924875,6.3178864478756935,5.924525814432592,2.653241964607215,0.0,8.564076777315087,5.056252174754775,1.4879480148463904,-2.0794415416798357,-0.08012604447928497,-1.5896352851379205,-1.973281345851445,5.688768594983512,3.9194036811079602,2.60313403115265
2833,FALSE POSITIVE,0,1,1,1,-0.048796930792325534,-12.459675404329092,4.885331750175384,-5.615771597333488,-4.268697949366878,-0.9571127263944104,1.100610291330783,-2.1037342342488805,5.322033893165353,2.041350190557113,0.12221763272424911,-2.975929646257811,7.268920128193722,6.9138665669629855,5.491376897717924,3.4965075614664802,0.0,8.46674164792014,4.962851623242449,1.50585359617753,-2.4651040224918206,-0.1972321695297089,-3.170085660698769,-2.501036031717884,5.672407521543944,3.875512079881874,2.7479757939745295
2834,FALSE POSITIVE,1,0,0,0,-0.06533692831310574,-11.779498574211773,4.884335594395143,-4.915779763083577,-0.008032171697264267,-3.2968373663379125,1.7330704728793753,-0.5499130124740373,3.2733640101522705,0.40613155265132483,0.7275486072772777,-1.0469690555162714,8.246433786160365,10.823136240160926,10.175912994721424,3.1354942159291497,0.0,8.967376693212666,5.384499649934531,1.3426036724951573,-1.152013065395225,1.0678093795130645,-0.7113111511876165,0.13278111123381858,5.682620497862993,3.724027920568168,2.5805955457490954
2835,CANDIDATE,0,0,0,0,2.377536059727971,-8.747865009151239,4.917160894881813,-4.398156016603766,-0.5242486440981314,-3.4112477175156566,1.6593702811823094,-1.1583622930738837,4.507557357121091,2.12835074638271,0.22314355131420976,-1.0469690555162714,6.9726062513017535,5.724173164303935,5.5613775426589935,2.5257286443082556,0.0,8.813735892300215,5.35659099164202,1.4497385336764252,-1.8971199848858813,0.2295231582782488,-1.0469690555162714,-1.4567168254164367,5.690233061201651,3.742426287374277,2.585053598392939
2836,FALSE POSITIVE,1,0,0,0,1.4632047181012284,-9.743070831130224,4.898951867941189,-4.55638002181866,-0.25980753568580117,-1.897786873873585,1.9746364273137096,-0.9213032736976993,4.186619838331271,1.3612329305245194,1.3532545070416904,0.5429055172294023,7.65491704784832,8.453855016241782,8.752663811260078,3.1570004211501135,0.6931471805599453,8.615951963439501,5.093756335757269,1.1948311464086525,-1.40649706843741,1.474305238442604,0.6668032052203432,0.4350239103497089,5.698830031529207,3.6869886176087654,2.5530324788356005
2837,CANDIDATE,0,0,0,0,1.4648996400336864,-10.947611655920168,4.89341854806763,-5.7199118565860845,0.1475575643576145,1.9176576361034294,0.3271431413326944,-1.7372712839439852,4.690430029938915,2.351470490723856,3.2809112157876537,2.297673048633025,7.242082359256962,6.802650286231108,6.920860035340338,2.5572273113676265,0.0,8.661466680572662,5.159061046324451,1.3907842663927426,-0.6558513958162484,0.3750059006234559,-0.6069694843188929,-0.40947312950570314,5.675044191030502,3.8659315265296965,2.595553169875064
2838,CANDIDATE,0,0,0,0,2.6578198153113335,-9.150186449156436,4.964383585321001,-5.243829181263967,-1.0384583658483626,-2.3434070875143007,1.2812115846667382,-1.8018098050815565,4.194189897191817,1.704929893893321,0.058268908123975824,-1.7092582477163114,6.748759547491679,4.8319072728124315,4.0797553215787925,2.631888840136646,0.0,8.669914278433902,4.653969873921696,1.4438554716444223,-1.851509473633829,0.2554171118645054,-1.5095925774643841,-1.5186835491656363,5.702230571076535,3.7007531568731924,2.5269279248837377
2839,CANDIDATE,0,0,0,0,1.618208073893919,-10.144286039089058,4.912712604658518,-5.155083198462129,-2.513306124309698,-0.9493305859523552,0.5199835615507563,-1.7544636844843582,5.465948207931988,3.2027870925186157,0.3852624007906449,-0.7113111511876165,6.982862751468942,5.764940287634294,5.78524263880195,2.451005098112319,0.0,8.705993714307901,5.241752306050936,1.502520630088023,-2.900422093749666,-0.05024121643674679,-1.1363141558521213,-2.24431618487007,5.659629800687245,3.731752360076811,2.7564593403098976
2840,CONFIRMED,0,0,0,0,2.4140652681798804,-9.23873984649788,4.8800802676960275,-4.939245298009583,-0.9623346703755619,-2.5902671654458262,1.132369385466243,-1.5141277326297757,4.506454213048934,2.1634379615838872,0.5933268452777344,-0.9649559038554361,7.055312843339752,6.055870246925192,5.573525714565336,2.4849066497880004,0.0,8.747034264178168,5.1299046320653305,1.3897882503741463,-1.4188175528254505,0.6275414234619516,-0.9493305859523552,-0.5464528014091419,5.682153137941823,3.6995095291362063,2.591666186359534
2841,FALSE POSITIVE,0,0,1,0,0.2507523728017584,-11.848398201258357,4.888398881862339,-5.2476242522325185,-0.7215466550816433,-3.4112477175156566,0.8215403953283443,-1.7957674906255938,3.370738174177447,0.8333438110532287,0.1570037488096647,-1.5558971455060706,7.820439515262181,9.112255546399986,8.570406132103269,2.72785282839839,0.0,8.70946507906336,5.192962406430334,1.348592493935879,-1.152013065395225,0.7447904137117837,-0.9339456671128757,-0.31745423078545093,5.700269143462952,3.7736734182097287,2.5590086695430543
2842,CANDIDATE,0,0,0,0,0.1544023501556243,-12.526277909687515,4.880096144054894,-5.933195638984007,-3.3813947543659757,-0.8818893051568227,0.5201619047429776,-2.474560357733856,4.582924577040772,1.824710569367741,-0.12783337150988489,-2.111964733385396,7.3752557780097545,7.3358230122997306,6.279948173229771,2.884800712846709,0.0,8.636219897837877,4.2047075446527185,1.512266000681827,-4.199705077879927,-0.10092591858996053,-2.1037342342488805,-3.2968373663379125,5.680357165364336,3.6517431071593593,2.6666030111880366
2844,FALSE POSITIVE,0,1,1,1,-0.633069801159213,-12.911292407324389,4.880829600048506,-5.444499876726118,-1.05268335677971,-1.8971199848858813,0.8825271017213459,-2.047942874620465,4.4355674016019115,1.5688242295488033,-0.37106368139083207,-2.2926347621408776,7.524021415206125,7.924665706564811,7.174081683794648,3.091042453358316,0.0,8.580167990577626,4.962851623242449,1.52757688595378,-3.4112477175156566,-0.2876820724517809,-2.1715568305876416,-2.7333680090865,5.666223587904206,3.7975975717124184,2.7113115438045816
2845,CANDIDATE,0,0,0,0,-0.35390113450753763,-13.416734438006907,4.882814119481686,-6.3771270279199666,-2.6450754019408214,-0.9571127263944104,-0.44472582206146716,-2.2926347621408776,5.350909816667207,2.8904273119085677,-0.2231435513142097,-2.796881414808826,7.112327444710911,6.2837236290528695,5.087232071365492,2.8390784635086144,0.0,8.351374706721296,4.744940823977617,1.5471368862367212,-2.7488721956224653,-0.6180397080731398,-3.101092789211817,-2.8302178350764176,5.662283236969666,3.8286666135624463,2.7341726852477817
2846,CANDIDATE,0,0,0,0,1.1176717248334833,-10.795085671819912,4.890852159575002,-5.153351596297851,-4.8283137373023015,-0.807436326962073,0.5982868995359851,-1.8578992717326,5.739792912179234,3.299570627573857,0.20701416938432612,-2.975929646257811,6.777646593635117,4.9494688588587685,3.3460721935348476,2.617395832834079,0.0,8.40804774415544,4.88280949831525,1.5195132049061133,-2.864704011147587,-0.3133418192323586,-3.649658740960655,-2.7806208939370456,5.700393471801175,3.693959255050536,2.756522854552988
2847,CANDIDATE,0,0,0,0,2.29346471853177,-8.438382010991948,4.891040618410605,-3.96859335691654,-0.27971390280260405,-3.2188758248682006,0.9368773654825434,-0.7215466550816433,6.848005274576363,5.257500580347552,0.8544153281560676,-0.9137938516755678,6.541029999189903,3.9989343774174424,3.446202614228616,1.8562979903656263,0.0,8.593413217327646,5.267863313689218,1.532988740270694,-3.4112477175156566,-0.35382187495632583,-2.120263536200091,-2.9957322735539913,5.702669088405029,3.7755035873843945,2.7700855920216627
2848,FALSE POSITIVE,0,0,1,0,-0.39499279222576017,-12.073291534296356,4.879914272486564,-4.992304337411532,-0.6014799920341214,-2.995732273553991,0.14928170271575447,-1.0051219455807707,3.933784497209659,2.45109130129327,-0.35667494393873245,-1.6554818509355071,7.601402334583733,8.243692749257063,8.002313025759669,1.9459101490553132,0.0,8.638525476583762,5.023887099772003,1.4935780263395655,-2.5383074265151158,-0.05024121643674679,-1.3664917338237108,-2.2256240518579173,5.6745565270124185,3.656328111185688,2.668616131856803
2849,CONFIRMED,0,0,0,0,4.036794047991428,-6.849486370858162,4.93276023537329,-4.358310108056566,-0.5447271754416722,-3.324236340526027,2.8064465229584035,-0.5780343734594406,4.650143551630823,1.740641598049445,0.8919980393051105,-0.7962879394794586,6.597145701886651,4.2249341319257026,3.5706869596407316,3.0819099697950434,0.0,8.738254576526122,4.820289630088648,1.3511851840063227,-1.6982691261407161,0.8307328435125084,-0.8533159327127666,-0.657780036722654,5.6558824342090785,3.7224003967005004,2.5305967757051158
2850,FALSE POSITIVE,0,0,1,1,0.5366803775890588,-11.537218157539273,4.879805999894366,-5.284414461379045,-0.5798184952529423,-4.199705077879927,1.0929295055326116,-2.0402208285265546,3.775057150354989,0.9558959864665145,-0.579818495252942,-2.6450754019408214,7.262628600974241,6.88636819710049,5.772845121486574,2.9496883350525844,0.0,8.661120360222881,4.34381840878234,1.509396558253874,-2.9187712324178627,-0.19237189264745613,-2.282782465697866,-2.9957322735539913,5.679301683796689,3.7361174619307422,2.59435878334908
2851,FALSE POSITIVE,1,0,1,0,1.7280704254046653,-9.911519724233392,4.918775089610716,-4.863940914945452,-2.513306124309698,-0.9808292530117262,1.7659287091935336,-1.6450650900772514,5.938063770380866,3.1441953811916132,0.4762341789963717,-1.018877320649256,6.80128303447162,5.0407764510082425,4.690439212633209,2.9496883350525844,0.0,8.61195776786066,5.192962406430334,1.5195132049061133,-3.575550768806933,-0.17554457251493077,-1.6660082639224947,-2.6036901857779675,5.69721606288523,3.6865269391191915,2.7721511265087337
2852,CANDIDATE,0,0,0,0,1.8551563670866802,-9.726178537565717,4.909783856508327,-5.001180135325501,-4.422848629194137,-0.8119307165499124,0.7598708126028534,-1.5278579254416773,5.160777952525975,2.9069557031631454,0.1906203596086497,-2.2926347621408776,6.7912214627261855,4.999304677753871,3.5774170262646416,2.424802725718295,0.0,8.565602330623925,4.454358924092881,1.4852343089747944,-2.1803674602697964,-0.05868899634867961,-2.5902671654458262,-2.322787800311565,5.6446006739725805,3.832500050992824,2.703372611551099
2853,CANDIDATE,0,0,0,0,2.064132143593244,-9.382315636715992,4.931494246471763,-4.709420207361891,-0.5744756508424466,-4.8283137373023015,1.3640487521725708,-1.2982834837971773,3.7864597824528,1.5262736711733316,-0.2484613592984996,-2.198225077669803,6.8966943316227125,5.421021606523488,4.552834242968162,2.3513752571634776,1.0986122886681098,8.659907293615413,4.744940823977617,1.45558718761584,-1.8140050781753747,0.126632650933366,-1.7957674906255938,-1.6044503709230613,5.665252192433954,3.7697236866344395,2.5993507841788692
2854,FALSE POSITIVE,0,1,1,1,-0.12202111476516822,-12.01380075788305,4.881913194451154,-5.0561558093980645,-0.42771071705548425,-3.1941832122778293,1.1493054029836278,-1.7544636844843582,5.177843213080163,2.351470490723856,0.1906203596086497,-0.9649559038554361,7.484368643286131,7.77193554056618,7.6954309702863695,3.054001181677967,0.0,8.664232934065552,5.147500290750041,1.5144676748428734,-3.270169119255751,-0.14618251017808132,-1.3167682984712803,-2.6592600369327783,5.7000226821528095,3.771401186465055,2.7578557226377165
2855,FALSE POSITIVE,1,1,1,0,-0.8251851152338869,-14.336386517583767,4.879133839752203,-6.7422408405045635,0.11778303565638346,-0.20579491297959682,0.3282240277647172,-2.5862751441762892,5.1047326174753715,1.8719560112223317,2.6390573296152584,1.4329393689429346,7.786136437783072,8.988205062215593,8.856750806216322,3.5085558999826545,0.6931471805599453,8.704833909687792,5.087602508052838,1.50585359617753,-3.2188758248682006,-0.07364654016829848,-1.2765434971607714,-2.385966701933097,5.688829737606515,3.834875878179071,2.6973262377392344
2856,FALSE POSITIVE,1,0,1,1,-0.3619940381287155,-12.436744463265175,4.881879072648903,-5.5164733763512075,-0.014098924379501648,-3.6119184129778077,1.1612740497928207,-1.5095925774643841,4.794136285500715,1.8719560112223317,0.29266961396282004,-0.8651224452997557,7.585281078639126,8.171285783224524,8.103240465168886,2.9806186357439426,0.0,8.683385366280309,5.075180065214296,1.5135875867772663,-3.2188758248682006,-0.1427163022015952,-1.2837377727947985,-2.6882475738060303,5.648001194485184,3.6948008877701333,2.710314302755277
2857,CONFIRMED,0,0,0,0,1.7564430101462698,-10.303965119133254,4.893038291134717,-5.245724916428866,-0.10869941692334104,-2.7333680090865,1.245306667818913,-2.017406150760383,4.774912960575186,1.9742199052667297,0.5247285289349821,-1.1679623668029029,7.108244139731541,6.2693614000749625,5.516894507662967,2.8735646395797834,0.0,8.728102205062104,4.304078606626376,1.4455062207517366,-2.071473372030659,0.2761154360803155,-1.410587053688935,-1.6194882482876019,5.677454618283197,3.616878975020427,2.6361960973342264
2860,FALSE POSITIVE,0,0,1,0,0.3348462368283201,-11.235293728371948,4.885356988955785,-4.671309988492636,-0.43850496218636453,-3.036554268074246,1.418035246903953,-1.5050778971098575,5.200153117760806,2.370337195044864,0.4574248470388755,-0.7113111511876165,7.47477218239787,7.73005176483119,7.68527623612,2.884800712846709,0.0,8.700514248543275,5.24702933530453,1.4770487243883548,-2.396895772465287,0.10795714150509236,-1.0469690555162714,-1.903808973036678,5.689250325955016,3.6933785679058633,2.7088498812727746
2861,FALSE POSITIVE,0,0,1,0,-0.16535959094707095,-12.612538253971922,4.8794608170010045,-5.885304351279592,-0.6772738314036552,-3.0576076772720784,0.8091508563162514,-2.198225077669803,4.206184043977636,1.3352641900071116,-0.09431067947124129,-1.2344320118106447,7.670428522190693,8.517357177969707,8.444282871022018,3.0587070727153796,0.0,8.75384509275524,5.0106419607407,1.4877221537500038,-2.864704011147587,0.0695260626486103,-1.0498221244986778,-2.162823150618887,5.690780210388406,3.9065413887820863,2.6576687715412852
2862,FALSE POSITIVE,0,0,0,1,0.5633194694034057,-10.970601174144868,4.882884267680769,-4.671309988492636,-1.4146938356415886,-1.448169764837978,1.2322686734807833,-1.1425641761972924,3.3141860046725258,0.8758853172391161,0.4824261492442928,-1.2694006096483912,7.917536353943631,9.50493052857548,8.877419760859746,2.5877640352277083,0.0,8.797699580118923,5.204012181567196,1.3131858892992523,-0.6891551592904078,1.1151415906193203,-0.6367668471238376,0.4586898693454623,5.68960809104027,3.914999072543978,2.588215061319696
2863,FALSE POSITIVE,0,0,1,1,0.6372380389955098,-10.469121412797113,4.888032914032907,-4.0686768154735224,0.21591750622247005,-0.044997365930735805,2.0344441757491003,-1.152013065395225,6.594413459749778,3.310579509078414,3.1570004211501135,0.5013811649379908,7.055312843339752,6.057392727222088,4.912735764818192,3.4531571205928664,0.0,8.49351506406166,5.159061046324451,1.509175490495706,-2.5383074265151158,-0.23067181773500128,-2.864704011147587,-2.488914671185539,5.6709276508318025,3.635589193431597,2.782477169990111
2864,CANDIDATE,0,0,0,0,2.8796234007046646,-7.091197463444795,4.9896379173711285,-5.0783789461827755,-0.7444404749474959,-6.214608098422191,0.49652383905513103,-1.8904754421672127,7.32052696227274,5.087602508052838,1.366091653802371,0.18315454309784637,6.60934924316738,4.270536258640519,4.197668004454002,2.468099531471619,0.0,8.731336360533149,5.283208804867237,1.4929040961781488,-2.6450754019408214,-0.019182819416773987,-1.2039728043259361,-2.0635681925235456,5.68501159892128,3.6795478245756317,2.7456028571547946
2865,FALSE POSITIVE,0,0,1,0,-0.003984163248411831,-11.90300947104009,4.884059691868915,-5.177871213472169,0.1380212978973746,-1.0729445419195318,1.6886187103085417,-0.7721903879003982,4.5880240271531205,1.7751218280750318,2.9101743851923443,1.7869144175648555,7.596392304064196,8.223616446134185,8.211659658902851,3.0587070727153796,0.0,8.71768205216564,5.262695370238613,1.478645622184077,-2.396895772465287,0.07417939817425147,-1.0469690555162714,-1.903808973036678,5.698993291470848,3.692080300933708,2.6881875720059583
2866,CANDIDATE,0,0,0,0,1.3218370873483296,-10.026785768880622,4.903838784930133,-4.842159144124354,-0.26006690541880756,-3.4420193761824103,1.1774234690923997,-1.3509272172825992,3.56953269648137,1.3352641900071116,-0.13926206733350766,-1.9589953886039686,7.2254814727822945,6.735863146178696,5.903073127388194,2.33214389523559,0.6931471805599453,8.676928249537397,4.653969873921696,1.4329393689429344,-1.8140050781753747,0.29192306670903545,-1.5606477482646683,-1.3664917338237108,5.655557415784688,3.72164747024755,2.58874100144978
2867,CANDIDATE,0,0,0,0,-1.3477675078624904,-14.72185095898526,4.881669539258066,-6.5929445391421035,-0.027371196796132015,-3.170085660698769,-0.4287849134297812,-2.8353155521480864,5.444579873526289,2.549523292873973,0.19885085874516517,-2.513306124309698,7.351799869057777,7.251983077619112,5.654385626491245,3.1822118404966093,0.0,8.278682162970906,4.0073513668853655,1.5551928975817046,-3.540459448995663,-0.6424540662444271,-3.324236340526027,-3.3813947543659757,5.638769031872307,3.7677470100285806,2.719583436915883
2868,FALSE POSITIVE,1,0,1,1,-0.567756768727585,-12.311433161188,4.881589066161162,-4.92125173296157,-0.6831968497067772,-3.2188758248682006,1.5501124463492855,-1.0328245481301066,3.6428355156125294,1.0299764962779714,-0.40047756659712525,-1.6554818509355071,7.720461694599722,8.71226478658521,8.530610969067968,3.250374491927572,0.0,8.637993891561942,5.023887099772003,1.467182864853229,-1.6820086052689358,0.054488185284069776,-1.2006450142332614,-1.6144504542576446,5.674208716969491,3.751387923903406,2.6295119167717274
2869,CANDIDATE,0,0,0,0,1.5532762202902435,-9.550017739546345,4.907440579545258,-4.358310108056566,-2.7181005369557116,-0.9571127263944104,1.3952541024913627,-1.0328245481301066,3.265759410767051,0.9558959864665145,-0.4942963218147801,-2.111964733385396,7.0925737159746784,6.205728793815596,5.514883332901857,2.4423470353692043,0.0,8.691146498539675,4.262693961449172,1.4639496056854948,-2.333044300478754,0.17898265552843995,-1.443923473956527,-1.8578992717326,5.6840044390576425,3.8431634821927787,2.548507231197595
2870,CANDIDATE,0,0,0,0,2.312432784916653,-9.052482287360602,4.885337342055913,-4.77833380499728,-0.6348782724359695,-0.8301130356331028,1.8606634478752662,-0.748659890490204,4.04305126783455,1.9742199052667297,0.02955880224154443,-1.7092582477163114,6.923628628138427,5.526886174507311,4.774414946291297,2.186051276738094,0.6931471805599453,8.728102205062104,4.304078606626376,1.4455062207517366,-2.071473372030659,0.2761154360803155,-1.410587053688935,-1.6194882482876019,5.677454618283197,3.616878975020427,2.6361960973342264
2871,CONFIRMED,0,0,0,0,3.278981889668948,-7.941704054324524,4.921760436450008,-4.682051230324049,-1.5558971455060706,-1.4024237430497744,2.075433520282297,-1.305636458102436,4.955827057601261,2.3609483362909605,0.9321640810304452,-0.00904074465214907,6.728628613084702,4.75022245768723,4.938215127566177,2.72785282839839,0.0,8.604471199523298,5.2522786636350185,1.3355272440662374,-0.36961545521446726,0.7673265787341967,-0.18152187662339034,0.30232434918865114,5.703321768547437,3.8248810962832014,2.6362677280065108
2872,CANDIDATE,0,0,0,0,-0.708683931219866,-14.862479613480545,4.88577486265383,-7.343164263463374,-0.04290750101127643,-1.5994875815809322,-0.11204950380862289,-2.2537949288246137,7.009950791296807,3.397891924653429,1.2296405510745139,-1.07587280169862,7.488852955733459,7.7896077634610865,6.851545708965126,4.127134385045092,0.0,8.511376306094673,5.170489676840192,1.5186375481076038,-2.617295837833746,-0.33128570993391293,-2.617295837833746,-2.6450754019408214,5.653387583601039,3.727994127991406,2.7717133392038273
2873,FALSE POSITIVE,0,0,1,1,0.8870823006055322,-10.080224731036182,4.894798613062221,-4.213128098212068,-2.8473122684357177,-0.9162907318741551,1.1135009011618604,-0.6655320135269719,4.301358731606427,2.341901955370996,-0.16251892949777494,-1.422958345491482,7.323830566202317,7.130794824887972,6.954372608063741,2.174751721484161,0.0,8.796187635470453,5.056252174754775,1.5005155052099135,-3.2968373663379125,-0.026343975339601863,-1.2482730632225159,-2.5902671654458267,5.693699040611863,3.852923765874421,2.6425512188695146
2874,FALSE POSITIVE,0,1,1,1,-0.2393745440973583,-13.23329493811161,4.880825652869354,-6.2659013928097425,0.23428129572466552,-0.4019712188539087,1.1520898624462559,-2.3475824589247813,5.581614840681993,1.9880113250739486,3.170105660498771,1.0335402919243948,7.586803535162581,8.183056624992496,7.3228346878943364,3.768152635008444,0.0,8.718009330846357,5.303309883171078,1.499846235804006,-1.8904754421672127,-0.2395270305647338,-2.364460496712133,-2.2827824656978657,5.687927783992507,3.6921954002826514,2.7056473164858996
